
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),
12.966569,0.1721,0.4595,0.8919,0.9530,0.0036,0.0546,-0.0090,-0.0548,-0.0197,936.4467,26.6850,-24.3275,-4.0025,31.2175,237.8218,-27.3905,4.2764,87.6288,0.00000000,0.00000000,0.00000000,
12.980170,0.1721,0.4595,0.8919,0.9530,0.0036,0.0546,0.0707,0.0060,-0.0044,936.4467,26.6850,-24.3275,-4.0025,31.2175,237.8218,-27.3905,4.2764,87.6288,0.00000000,0.00000000,0.00000000,
12.992459,0.1721,0.4595,0.8919,0.9530,0.0036,0.0546,0.0707,0.0060,-0.0044,936.4467,26.6075,-24.3587,-3.6575,31.2175,237.8218,-27.3905,4.2764,87.6288,0.00000000,0.00000000,0.00000000,
13.016079,0.1721,0.4595,0.8919,0.9530,0.0036,0.0546,0.0707,0.0060,-0.0044,936.4994,26.6075,-24.3587,-3.6575,31.2175,237.8218,-27.3905,4.2764,87.6288,0.00000000,0.00000000,0.00000000,
13.029890,0.1294,0.4358,0.7736,0.9530,0.0036,0.0546,0.0707,0.0060,-0.0044,936.4994,26.6075,-24.3587,-3.6575,31.2175,237.8218,-27.3905,4.2764,87.6288,0.00000000,0.00000000,0.00000000,
13.032690,0.1294,0.4358,0.7736,0.5532,-0.2025,-1.1195,0.0707,0.0060,-0.0044,936.4994,26.6075,-24.3587,-3.6575,31.2175,237.8218,-27.3905,4.2764,87.6288,0.00000000,0.00000000,0.00000000,
13.033676,0.1294,0.4358,0.7736,0.5532,-0.2025,-1.1195,0.0707,0.0060,-0.0044,936.4994,26.6075,-24.3587,-3.6575,31.2175,237.9645,-27.2163,4.1714,87.6288,0.00000000,0.00000000,0.00000000,
13.047785,0.1294,0.4358,0.7736,0.5532,-0.2025,-1.1195,-0.1005,-0.0269,-0.0402,936.4994,26.6075,-24.3587,-3.6575,31.2175,237.9645,-27.2163,4.1714,87.6288,0.00000000,0.00000000,0.00000000,
13.055283,0.1294,0.4358,0.7736,0.5532,-0.2025,-1.1195,-0.1005,-0.0269,-0.0402,936.4686,26.6075,-24.3587,-3.6575,31.2175,237.9645,-27.2163,4.1714,87.6288,0.00000000,0.00000000,0.00000000,
13.072160,0.1294,0.4358,0.7736,0.5532,-0.2025,-1.1195,-0.1005,-0.0269,-0.0402,936.4686,27.1050,-24.2225,-3.7412,31.2175,237.9645,-27.2163,4.1714,87.6288,0.00000000,0.00000000,0.00000000,
13.097240,0.1390,0.4969,1.0485,0.5532,-0.2025,-1.1195,-0.1005,-0.0269,-0.0402,936.4686,27.1050,-24.2225,-3.7412,31.2175,237.9645,-27.2163,4.1714,87.6288,0.00000000,0.00000000,0.00000000,
13.099084,0.1390,0.4969,1.0485,0.6383,0.4204,1.5622,-0.1005,-0.0269,-0.0402,936.4686,27.1050,-24.2225,-3.7412,31.2175,237.9645,-27.2163,4.1714,87.6288,0.00000000,0.00000000,0.00000000,
13.099885,0.1390,0.4969,1.0485,0.6383,0.4204,1.5622,-0.1005,-0.0269,-0.0402,936.4686,27.1050,-24.2225,-3.7412,31.2175,237.9654,-27.0556,4.2223,87.6288,0.00000000,0.00000000,0.00000000,
13.115025,0.1390,0.4969,1.0485,0.6383,0.4204,1.5622,0.0327,0.0107,0.0121,936.4686,27.1050,-24.2225,-3.7412,31.2175,237.9654,-27.0556,4.2223,87.7694,0.00000000,0.00000000,0.00000000,
13.132301,0.1390,0.4969,1.0485,0.6383,0.4204,1.5622,0.0327,0.0107,0.0121,936.4686,26.7937,-24.1200,-3.9887,31.2175,237.9654,-27.0556,4.2223,87.7694,0.00000000,0.00000000,0.00000000,
13.136298,0.1390,0.4969,1.0485,0.6383,0.4204,1.5622,0.0327,0.0107,0.0121,936.4686,26.7937,-24.1200,-3.9887,31.2175,237.9654,-27.0556,4.2223,87.7694,0.00000000,0.00000000,0.00000000,
13.163179,0.1538,0.4100,0.7992,0.6383,0.4204,1.5622,0.0327,0.0107,0.0121,936.4686,26.7937,-24.1200,-3.9887,31.2175,237.9654,-27.0556,4.2223,87.7694,0.00000000,0.00000000,0.00000000,
13.166256,0.1538,0.4100,0.7992,0.7925,-0.4864,-0.8528,0.0327,0.0107,0.0121,936.4686,26.7937,-24.1200,-3.9887,31.2175,237.9654,-27.0556,4.2223,87.7694,0.00000000,0.00000000,0.00000000,
13.167276,0.1538,0.4100,0.7992,0.7925,-0.4864,-0.8528,0.0327,0.0107,0.0121,936.4686,26.7937,-24.1200,-3.9887,31.2175,238.0631,-27.4213,4.1685,87.7694,0.00000000,0.00000000,0.00000000,
13.182217,0.1538,0.4100,0.7992,0.7925,-0.4864,-0.8528,0.0376,0.0049,-0.0519,936.4686,26.7937,-24.1200,-3.9887,31.2175,238.0631,-27.4213,4.1685,87.7694,0.00000000,0.00000000,0.00000000,
13.191007,0.1538,0.4100,0.7992,0.7925,-0.4864,-0.8528,0.0376,0.0049,-0.0519,936.4686,26.7700,-24.3912,-4.1237,31.2175,238.0631,-27.4213,4.1685,87.7694,0.00000000,0.00000000,0.00000000,
13.216378,0.1538,0.4100,0.7992,0.7925,-0.4864,-0.8528,0.0376,0.0049,-0.0519,936.5022,26.7700,-24.3912,-4.1237,31.2175,238.0631,-27.4213,4.1685,87.7694,0.00000000,0.00000000,0.00000000,
13.230495,0.1459,0.4885,0.8487,0.7925,-0.4864,-0.8528,0.0376,0.0049,-0.0519,936.5022,26.7700,-24.3912,-4.1237,31.2175,238.0631,-27.4213,4.1685,87.7694,0.00000000,0.00000000,0.00000000,
13.232188,0.1459,0.4885,0.8487,0.7127,0.3443,-0.3999,0.0376,0.0049,-0.0519,936.5022,26.7700,-24.3912,-4.1237,31.2175,238.0631,-27.4213,4.1685,87.7694,0.00000000,0.00000000,0.00000000,
13.233067,0.1459,0.4885,0.8487,0.7127,0.3443,-0.3999,0.0376,0.0049,-0.0519,936.5022,26.7700,-24.3912,-4.1237,31.2175,238.2540,-27.0106,4.1822,87.7694,0.00000000,0.00000000,0.00000000,
13.250993,0.1459,0.4885,0.8487,0.7127,0.3443,-0.3999,-0.0990,-0.0189,-0.0177,936.5022,26.7700,-24.3912,-4.1237,31.2175,238.2540,-27.0106,4.1822,87.7694,0.00000000,0.00000000,0.00000000,
13.255714,0.1459,0.4885,0.8487,0.7127,0.3443,-0.3999,-0.0990,-0.0189,-0.0177,936.4916,26.7700,-24.3912,-4.1237,31.2175,238.2540,-27.0106,4.1822,87.7694,0.00000000,0.00000000,0.00000000,
13.270415,0.1459,0.4885,0.8487,0.7127,0.3443,-0.3999,-0.0990,-0.0189,-0.0177,936.4916,26.5387,-24.1262,-3.8875,31.2175,238.2540,-27.0106,4.1822,87.7694,0.00000000,0.00000000,0.00000000,
13.297953,0.1057,0.4115,0.9895,0.7127,0.3443,-0.3999,-0.0990,-0.0189,-0.0177,936.4916,26.5387,-24.1262,-3.8875,31.2175,238.2540,-27.0106,4.1822,87.7694,0.00000000,0.00000000,0.00000000,
13.299524,0.1057,0.4115,0.9895,0.3220,-0.4521,1.0021,-0.0990,-0.0189,-0.0177,936.4916,26.5387,-24.1262,-3.8875,31.2175,238.2540,-27.0106,4.1822,87.7694,0.00000000,0.00000000,0.00000000,
13.300394,0.1057,0.4115,0.9895,0.3220,-0.4521,1.0021,-0.0990,-0.0189,-0.0177,936.4916,26.5387,-24.1262,-3.8875,31.2175,238.2713,-27.2935,4.1654,87.7694,0.00000000,0.00000000,0.00000000,
13.316325,0.1057,0.4115,0.9895,0.3220,-0.4521,1.0021,0.0980,-0.0061,-0.0524,936.4916,26.5387,-24.1262,-3.8875,31.2175,238.2713,-27.2935,4.1654,87.7694,0.00000000,0.00000000,0.00000000,
13.330653,0.1057,0.4115,0.9895,0.3220,-0.4521,1.0021,0.0980,-0.0061,-0.0524,936.4916,26.7375,-24.2913,-3.8187,31.2175,238.2713,-27.2935,4.1654,87.7694,0.00000000,0.00000000,0.00000000,
13.335641,0.1057,0.4115,0.9895,0.3220,-0.4521,1.0021,0.0980,-0.0061,-0.0524,936.5100,26.7375,-24.2913,-3.8187,31.2175,238.2713,-27.2935,4.1654,87.7694,0.00000000,0.00000000,0.00000000,
13.364659,0.1963,0.4485,0.7199,0.3220,-0.4521,1.0021,0.0980,-0.0061,-0.0524,936.5100,26.7375,-24.2913,-3.8187,31.2175,238.2713,-27.2935,4.1654,87.7694,0.00000000,0.00000000,0.00000000,
13.366792,0.1963,0.4485,0.7199,1.2168,-0.0770,-1.6471,0.0980,-0.0061,-0.0524,936.5100,26.7375,-24.2913,-3.8187,31.2175,238.2713,-27.2935,4.1654,87.7694,0.00000000,0.00000000,0.00000000,
13.367680,0.1963,0.4485,0.7199,1.2168,-0.0770,-1.6471,0.0980,-0.0061,-0.0524,936.5100,26.7375,-24.2913,-3.8187,31.2175,238.4759,-27.2060,4.1212,87.7694,0.00000000,0.00000000,0.00000000,
13.384027,0.1963,0.4485,0.7199,1.2168,-0.0770,-1.6471,-0.0817,0.0188,-0.0113,936.5100,26.7375,-24.2913,-3.8187,31.2175,238.4759,-27.2060,4.1212,87.7694,0.00000000,0.00000000,0.00000000,
13.388907,0.1963,0.4485,0.7199,1.2168,-0.0770,-1.6471,-0.0817,0.0188,-0.0113,936.5100,26.9237,-24.0550,-4.1837,31.2175,238.4759,-27.2060,4.1212,87.7694,0.00000000,0.00000000,0.00000000,
13.416366,0.1963,0.4485,0.7199,1.2168,-0.0770,-1.6471,-0.0817,0.0188,-0.0113,936.4828,26.9237,-24.0550,-4.1837,31.2175,238.4759,-27.2060,4.1212,86.9919,0.00000000,0.00000000,0.00000000,
13.432407,0.1054,0.4425,1.0469,1.2168,-0.0770,-1.6471,-0.0817,0.0188,-0.0113,936.4828,26.9237,-24.0550,-4.1837,31.2175,238.4759,-27.2060,4.1212,86.9919,0.00000000,0.00000000,0.00000000,
13.433790,0.1054,0.4425,1.0469,0.3345,-0.1209,1.5488,-0.0817,0.0188,-0.0113,936.4828,26.9237,-24.0550,-4.1837,31.2175,238.4759,-27.2060,4.1212,86.9919,0.00000000,0.00000000,0.00000000,
13.434438,0.1054,0.4425,1.0469,0.3345,-0.1209,1.5488,-0.0817,0.0188,-0.0113,936.4828,26.9237,-24.0550,-4.1837,31.2175,238.4274,-27.1049,4.0731,86.9919,0.00000000,0.00000000,0.00000000,
13.451835,0.1054,0.4425,1.0469,0.3345,-0.1209,1.5488,0.0418,-0.0240,-0.0254,936.4828,26.9237,-24.0550,-4.1837,31.2175,238.4274,-27.1049,4.0731,86.9919,0.00000000,0.00000000,0.00000000,
13.455617,0.1054,0.4425,1.0469,0.3345,-0.1209,1.5488,0.0418,-0.0240,-0.0254,936.4847,26.9237,-24.0550,-4.1837,31.2175,238.4274,-27.1049,4.0731,86.9919,0.00000000,0.00000000,0.00000000,
13.468582,0.1054,0.4425,1.0469,0.3345,-0.1209,1.5488,0.0418,-0.0240,-0.0254,936.4847,26.8762,-24.2987,-4.0625,31.2175,238.4274,-27.1049,4.0731,86.9919,0.00000000,0.00000000,0.00000000,
13.498863,0.1723,0.4573,0.7835,0.3345,-0.1209,1.5488,0.0418,-0.0240,-0.0254,936.4847,26.8762,-24.2987,-4.0625,31.2175,238.4274,-27.1049,4.0731,86.9919,0.00000000,0.00000000,0.00000000,
13.500617,0.1723,0.4573,0.7835,0.9959,-0.0111,-1.0154,0.0418,-0.0240,-0.0254,936.4847,26.8762,-24.2987,-4.0625,31.2175,238.4274,-27.1049,4.0731,86.9919,0.00000000,0.00000000,0.00000000,
13.501407,0.1723,0.4573,0.7835,0.9959,-0.0111,-1.0154,0.0418,-0.0240,-0.0254,936.4847,26.8762,-24.2987,-4.0625,31.2175,238.6798,-27.3321,4.0401,86.9919,0.00000000,0.00000000,0.00000000,
13.517931,0.1723,0.4573,0.7835,0.9959,-0.0111,-1.0154,0.0055,0.0278,-0.0365,936.4847,26.8762,-24.2987,-4.0625,31.2175,238.6798,-27.3321,4.0401,86.9919,0.00000000,0.00000000,0.00000000,
13.528834,0.1723,0.4573,0.7835,0.9959,-0.0111,-1.0154,0.0055,0.0278,-0.0365,936.4847,27.1038,-24.3512,-3.9512,31.2175,238.6798,-27.3321,4.0401,86.9919,0.00000000,0.00000000,0.00000000,
13.535688,0.1723,0.4573,0.7835,0.9959,-0.0111,-1.0154,0.0055,0.0278,-0.0365,936.4739,27.1038,-24.3512,-3.9512,31.2175,238.6798,-27.3321,4.0401,86.9919,0.00000000,0.00000000,0.00000000,
13.566053,0.1126,0.4595,0.9794,0.9959,-0.0111,-1.0154,0.0055,0.0278,-0.0365,936.4739,27.1038,-24.3512,-3.9512,31.2175,238.6798,-27.3321,4.0401,86.9919,0.00000000,0.00000000,0.00000000,
13.567847,0.1126,0.4595,0.9794,0.4265,0.0236,0.8967,0.0055,0.0278,-0.0365,936.4739,27.1038,-24.3512,-3.9512,31.2175,238.6798,-27.3321,4.0401,86.9919,0.00000000,0.00000000,0.00000000,
13.568873,0.1126,0.4595,0.9794,0.4265,0.0236,0.8967,0.0055,0.0278,-0.0365,936.4739,27.1038,-24.3512,-3.9512,31.2175,238.5601,-27.2442,3.9446,86.9919,0.00000000,0.00000000,0.00000000,
13.586111,0.1126,0.4595,0.9794,0.4265,0.0236,0.8967,0.0018,0.0026,-0.0067,936.4739,27.1038,-24.3512,-3.9512,31.2175,238.5601,-27.2442,3.9446,86.9919,0.00000000,0.00000000,0.00000000,
13.609830,0.1126,0.4595,0.9794,0.4265,0.0236,0.8967,0.0018,0.0026,-0.0067,936.4739,26.9100,-24.1737,-3.7912,31.2175,238.5601,-27.2442,3.9446,86.9919,0.00000000,0.00000000,0.00000000,
13.616172,0.1126,0.4595,0.9794,0.4265,0.0236,0.8967,0.0018,0.0026,-0.0067,936.4911,26.9100,-24.1737,-3.7912,31.2175,238.5601,-27.2442,3.9446,86.9919,0.00000000,0.00000000,0.00000000,
13.633758,0.1606,0.4421,0.8390,0.4265,0.0236,0.8967,0.0018,0.0026,-0.0067,936.4911,26.9100,-24.1737,-3.7912,31.2175,238.5601,-27.2442,3.9446,86.9919,0.00000000,0.00000000,0.00000000,
13.635176,0.1606,0.4421,0.8390,0.8970,-0.1546,-0.4751,0.0018,0.0026,-0.0067,936.4911,26.9100,-24.1737,-3.7912,31.2175,238.5601,-27.2442,3.9446,86.9919,0.00000000,0.00000000,0.00000000,
13.635956,0.1606,0.4421,0.8390,0.8970,-0.1546,-0.4751,0.0018,0.0026,-0.0067,936.4911,26.9100,-24.1737,-3.7912,31.2175,238.8209,-27.3006,3.9452,86.9919,0.00000000,0.00000000,0.00000000,
13.652189,0.1606,0.4421,0.8390,0.8970,-0.1546,-0.4751,0.0003,0.0108,-0.0389,936.4911,26.9100,-24.1737,-3.7912,31.2175,238.8209,-27.3006,3.9452,86.9919,0.00000000,0.00000000,0.00000000,
13.656190,0.1606,0.4421,0.8390,0.8970,-0.1546,-0.4751,0.0003,0.0108,-0.0389,936.4954,26.9100,-24.1737,-3.7912,31.2175,238.8209,-27.3006,3.9452,86.9919,0.00000000,0.00000000,0.00000000,
13.667762,0.1606,0.4421,0.8390,0.8970,-0.1546,-0.4751,0.0003,0.0108,-0.0389,936.4954,27.0275,-23.9250,-3.9087,31.2175,238.8209,-27.3006,3.9452,86.9919,0.00000000,0.00000000,0.00000000,
13.700933,0.1606,0.4421,0.8390,0.3909,-0.2086,0.2071,0.0003,0.0108,-0.0389,936.4954,27.0275,-23.9250,-3.9087,31.2175,238.8209,-27.3006,3.9452,86.9919,0.00000000,0.00000000,0.00000000,
13.702501,0.1606,0.4421,0.8390,0.3909,-0.2086,0.2071,0.0003,0.0108,-0.0389,936.4954,27.0275,-23.9250,-3.9087,31.2175,238.6633,-27.2931,3.6838,86.9919,0.00000000,0.00000000,0.00000000,
13.703165,0.1044,0.4367,0.9089,0.3909,-0.2086,0.2071,0.0003,0.0108,-0.0389,936.4954,27.0275,-23.9250,-3.9087,31.2175,238.6633,-27.2931,3.6838,86.9919,0.00000000,0.00000000,0.00000000,
13.720269,0.1044,0.4367,0.9089,0.3909,-0.2086,0.2071,0.0081,0.0509,-0.0151,936.4954,27.0275,-23.9250,-3.9087,31.2175,238.6633,-27.2931,3.6838,87.8216,0.00000000,0.00000000,0.00000000,
13.726709,0.1044,0.4367,0.9089,0.3909,-0.2086,0.2071,0.0081,0.0509,-0.0151,936.4954,27.1450,-24.1162,-3.9537,31.2175,238.6633,-27.2931,3.6838,87.8216,0.00000000,0.00000000,0.00000000,
13.736242,0.1044,0.4367,0.9089,0.3909,-0.2086,0.2071,0.0081,0.0509,-0.0151,936.4828,27.1450,-24.1162,-3.9537,31.2175,238.6633,-27.2931,3.6838,87.8216,0.00000000,0.00000000,0.00000000,
13.768012,0.1271,0.4337,0.8028,0.3909,-0.2086,0.2071,0.0081,0.0509,-0.0151,936.4828,27.1450,-24.1162,-3.9537,31.2175,238.6633,-27.2931,3.6838,87.8216,0.00000000,0.00000000,0.00000000,
13.770382,0.1271,0.4337,0.8028,0.5991,-0.2300,-0.8353,0.0081,0.0509,-0.0151,936.4828,27.1450,-24.1162,-3.9537,31.2175,238.6633,-27.2931,3.6838,87.8216,0.00000000,0.00000000,0.00000000,
13.771331,0.1271,0.4337,0.8028,0.5991,-0.2300,-0.8353,0.0081,0.0509,-0.0151,936.4828,27.1450,-24.1162,-3.9537,31.2175,238.8929,-27.2471,3.7718,87.8216,0.00000000,0.00000000,0.00000000,
13.787657,0.1271,0.4337,0.8028,0.5991,-0.2300,-0.8353,-0.0257,-0.0250,-0.0379,936.4828,27.1450,-24.1162,-3.9537,31.2175,238.8929,-27.2471,3.7718,87.8216,0.00000000,0.00000000,0.00000000,
13.806550,0.1271,0.4337,0.8028,0.5991,-0.2300,-0.8353,-0.0257,-0.0250,-0.0379,936.4828,27.3212,-23.9725,-4.1262,31.2175,238.8929,-27.2471,3.7718,87.8216,0.00000000,0.00000000,0.00000000,
13.815796,0.1271,0.4337,0.8028,0.5991,-0.2300,-0.8353,-0.0257,-0.0250,-0.0379,936.4824,27.3212,-23.9725,-4.1262,31.2175,238.8929,-27.2471,3.7718,87.8216,0.00000000,0.00000000,0.00000000,
13.835013,0.1053,0.4748,0.9577,0.5991,-0.2300,-0.8353,-0.0257,-0.0250,-0.0379,936.4824,27.3212,-23.9725,-4.1262,31.2175,238.8929,-27.2471,3.7718,87.8216,0.00000000,0.00000000,0.00000000,
13.837222,0.1053,0.4748,0.9577,0.3969,0.1596,0.6885,-0.0257,-0.0250,-0.0379,936.4824,27.3212,-23.9725,-4.1262,31.2175,238.8929,-27.2471,3.7718,87.8216,0.00000000,0.00000000,0.00000000,
13.838207,0.1053,0.4748,0.9577,0.3969,0.1596,0.6885,-0.0257,-0.0250,-0.0379,936.4824,27.3212,-23.9725,-4.1262,31.2175,238.7973,-27.3288,3.7016,87.8216,0.00000000,0.00000000,0.00000000,
13.854037,0.1053,0.4748,0.9577,0.3969,0.1596,0.6885,0.0565,0.0110,0.0087,936.4824,27.3212,-23.9725,-4.1262,31.2175,238.7973,-27.3288,3.7016,87.8216,0.00000000,0.00000000,0.00000000,
13.855649,0.1053,0.4748,0.9577,0.3969,0.1596,0.6885,0.0565,0.0110,0.0087,936.4579,27.3212,-23.9725,-4.1262,31.2175,238.7973,-27.3288,3.7016,87.8216,0.00000000,0.00000000,0.00000000,
13.861692,0.1053,0.4748,0.9577,0.3969,0.1596,0.6885,0.0565,0.0110,0.0087,936.4579,27.3212,-23.9725,-4.1262,34.9725,238.7973,-27.3288,3.7016,87.8216,0.00000000,0.00000000,0.00000000,
13.864638,0.1053,0.4748,0.9577,0.3969,0.1596,0.6885,0.0565,0.0110,0.0087,936.4579,27.5337,-24.0863,-3.8025,34.9725,238.7973,-27.3288,3.7016,87.8216,0.00000000,0.00000000,0.00000000,
13.902393,0.1152,0.4286,0.8554,0.3969,0.1596,0.6885,0.0565,0.0110,0.0087,936.4579,27.5337,-24.0863,-3.8025,34.9725,238.7973,-27.3288,3.7016,87.8216,0.00000000,0.00000000,0.00000000,
13.904331,0.1152,0.4286,0.8554,0.4787,-0.3009,-0.3090,0.0565,0.0110,0.0087,936.4579,27.5337,-24.0863,-3.8025,34.9725,238.7973,-27.3288,3.7016,87.8216,0.00000000,0.00000000,0.00000000,
13.905111,0.1152,0.4286,0.8554,0.4787,-0.3009,-0.3090,0.0565,0.0110,0.0087,936.4579,27.5337,-24.0863,-3.8025,34.9725,238.9272,-27.3843,3.7933,87.8216,0.00000000,0.00000000,0.00000000,
13.921234,0.1152,0.4286,0.8554,0.4787,-0.3009,-0.3090,-0.0130,-0.0191,-0.0263,936.4579,27.5337,-24.0863,-3.8025,34.9725,238.9272,-27.3843,3.7933,87.8216,0.00000000,0.00000000,0.00000000,
13.924220,0.1152,0.4286,0.8554,0.4787,-0.3009,-0.3090,-0.0130,-0.0191,-0.0263,936.4579,27.4287,-24.1300,-3.3812,34.9725,238.9272,-27.3843,3.7933,87.8216,0.00000000,0.00000000,0.00000000,
13.935741,0.1152,0.4286,0.8554,0.4787,-0.3009,-0.3090,-0.0130,-0.0191,-0.0263,936.4616,27.4287,-24.1300,-3.3812,34.9725,238.9272,-27.3843,3.7933,87.8216,0.00000000,0.00000000,0.00000000,
13.969892,0.1096,0.4798,0.8875,0.4787,-0.3009,-0.3090,-0.0130,-0.0191,-0.0263,936.4616,27.4287,-24.1300,-3.3812,34.9725,238.9272,-27.3843,3.7933,87.8216,0.00000000,0.00000000,0.00000000,
13.972299,0.1096,0.4798,0.8875,0.4318,0.2101,0.0006,-0.0130,-0.0191,-0.0263,936.4616,27.4287,-24.1300,-3.3812,34.9725,238.9272,-27.3843,3.7933,87.8216,0.00000000,0.00000000,0.00000000,
13.973051,0.1096,0.4798,0.8875,0.4318,0.2101,0.0006,-0.0130,-0.0191,-0.0263,936.4616,27.4287,-24.1300,-3.3812,34.9725,238.9569,-27.3207,3.7430,87.8216,0.00000000,0.00000000,0.00000000,
13.988913,0.1096,0.4798,0.8875,0.4318,0.2101,0.0006,-0.0108,0.0081,0.0000,936.4616,27.4287,-24.1300,-3.3812,34.9725,238.9569,-27.3207,3.7430,87.8216,0.00000000,0.00000000,0.00000000,
14.004301,0.1096,0.4798,0.8875,0.4318,0.2101,0.0006,-0.0108,0.0081,0.0000,936.4616,27.2288,-23.9637,-3.7250,34.9725,238.9569,-27.3207,3.7430,87.8216,0.00000000,0.00000000,0.00000000,
14.016230,0.1096,0.4798,0.8875,0.4318,0.2101,0.0006,-0.0108,0.0081,0.0000,936.4563,27.2288,-23.9637,-3.7250,34.9725,238.9569,-27.3207,3.7430,87.8786,0.00000000,0.00000000,0.00000000,
14.036433,0.0966,0.4460,0.9107,0.4318,0.2101,0.0006,-0.0108,0.0081,0.0000,936.4563,27.2288,-23.9637,-3.7250,34.9725,238.9569,-27.3207,3.7430,87.8786,0.00000000,0.00000000,0.00000000,
14.038124,0.0966,0.4460,0.9107,0.2978,-0.1279,0.2314,-0.0108,0.0081,0.0000,936.4563,27.2288,-23.9637,-3.7250,34.9725,238.9569,-27.3207,3.7430,87.8786,0.00000000,0.00000000,0.00000000,
14.038945,0.0966,0.4460,0.9107,0.2978,-0.1279,0.2314,-0.0108,0.0081,0.0000,936.4563,27.2288,-23.9637,-3.7250,34.9725,239.0551,-27.3713,3.7824,87.8786,0.00000000,0.00000000,0.00000000,
14.056019,0.0966,0.4460,0.9107,0.2978,-0.1279,0.2314,0.0131,-0.0443,-0.0250,936.4563,27.2288,-23.9637,-3.7250,34.9725,239.0551,-27.3713,3.7824,87.8786,0.00000000,0.00000000,0.00000000,
14.057294,0.0966,0.4460,0.9107,0.2978,-0.1279,0.2314,0.0131,-0.0443,-0.0250,936.4595,27.2288,-23.9637,-3.7250,34.9725,239.0551,-27.3713,3.7824,87.8786,0.00000000,0.00000000,0.00000000,
14.063922,0.0966,0.4460,0.9107,0.2978,-0.1279,0.2314,0.0131,-0.0443,-0.0250,936.4595,27.5062,-24.0800,-3.8037,34.9725,239.0551,-27.3713,3.7824,87.8786,0.00000000,0.00000000,0.00000000,
14.104983,0.1359,0.4556,0.8800,0.2978,-0.1279,0.2314,0.0131,-0.0443,-0.0250,936.4595,27.5062,-24.0800,-3.8037,34.9725,239.0551,-27.3713,3.7824,87.8786,0.00000000,0.00000000,0.00000000,
14.107333,0.1359,0.4556,0.8800,0.6778,-0.0442,-0.0636,0.0131,-0.0443,-0.0250,936.4595,27.5062,-24.0800,-3.8037,34.9725,239.0551,-27.3713,3.7824,87.8786,0.00000000,0.00000000,0.00000000,
14.108214,0.1359,0.4556,0.8800,0.6778,-0.0442,-0.0636,0.0131,-0.0443,-0.0250,936.4595,27.5062,-24.0800,-3.8037,34.9725,239.0531,-27.4354,3.8100,87.8786,0.00000000,0.00000000,0.00000000,
14.123244,0.1359,0.4556,0.8800,0.6778,-0.0442,-0.0636,0.0147,0.0246,-0.0005,936.4595,27.5062,-24.0800,-3.8037,34.9725,239.0531,-27.4354,3.8100,87.8786,0.00000000,0.00000000,0.00000000,
14.124641,0.1359,0.4556,0.8800,0.6778,-0.0442,-0.0636,0.0147,0.0246,-0.0005,936.4595,27.3737,-23.8587,-3.8625,34.9725,239.0531,-27.4354,3.8100,87.8786,0.00000000,0.00000000,0.00000000,
14.135784,0.1359,0.4556,0.8800,0.6778,-0.0442,-0.0636,0.0147,0.0246,-0.0005,936.4703,27.3737,-23.8587,-3.8625,34.9725,239.0531,-27.4354,3.8100,87.8786,0.00000000,0.00000000,0.00000000,
14.171218,0.1115,0.4509,0.8437,0.6778,-0.0442,-0.0636,0.0147,0.0246,-0.0005,936.4703,27.3737,-23.8587,-3.8625,34.9725,239.0531,-27.4354,3.8100,87.8786,0.00000000,0.00000000,0.00000000,
14.173352,0.1115,0.4509,0.8437,0.4184,-0.0753,-0.4267,0.0147,0.0246,-0.0005,936.4703,27.3737,-23.8587,-3.8625,34.9725,239.0531,-27.4354,3.8100,87.8786,0.00000000,0.00000000,0.00000000,
14.174155,0.1115,0.4509,0.8437,0.4184,-0.0753,-0.4267,0.0147,0.0246,-0.0005,936.4703,27.3737,-23.8587,-3.8625,34.9725,239.1606,-27.3381,3.9276,87.8786,0.00000000,0.00000000,0.00000000,
14.190049,0.1115,0.4509,0.8437,0.4184,-0.0753,-0.4267,-0.0391,-0.0489,0.0011,936.4703,27.3737,-23.8587,-3.8625,34.9725,239.1606,-27.3381,3.9276,87.8786,0.00000000,0.00000000,0.00000000,
14.203267,0.1115,0.4509,0.8437,0.4184,-0.0753,-0.4267,-0.0391,-0.0489,0.0011,936.4703,27.4287,-24.0050,-3.8925,34.9725,239.1606,-27.3381,3.9276,87.8786,0.00000000,0.00000000,0.00000000,
14.215786,0.1115,0.4509,0.8437,0.4184,-0.0753,-0.4267,-0.0391,-0.0489,0.0011,936.4554,27.4287,-24.0050,-3.8925,34.9725,239.1606,-27.3381,3.9276,87.8786,0.00000000,0.00000000,0.00000000,
14.238175,0.1024,0.4502,0.8910,0.4184,-0.0753,-0.4267,-0.0391,-0.0489,0.0011,936.4554,27.4287,-24.0050,-3.8925,34.9725,239.1606,-27.3381,3.9276,87.8786,0.00000000,0.00000000,0.00000000,
14.240045,0.1024,0.4502,0.8910,0.3276,-0.0896,0.0424,-0.0391,-0.0489,0.0011,936.4554,27.4287,-24.0050,-3.8925,34.9725,239.1606,-27.3381,3.9276,87.8786,0.00000000,0.00000000,0.00000000,
14.240799,0.1024,0.4502,0.8910,0.3276,-0.0896,0.0424,-0.0391,-0.0489,0.0011,936.4554,27.4287,-24.0050,-3.8925,34.9725,239.1876,-27.3930,3.9420,87.8786,0.00000000,0.00000000,0.00000000,
