
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),
10.043649,-0.0004,0.7169,0.7173,-0.5058,0.7079,-0.4285,0.0090,-0.0675,-0.0292,939.4158,1.3288,-25.8538,-64.5150,370.6475,40.3925,-39.9907,3.5490,87.3843,0.00000000,0.00000000,0.00000000,
10.093196,-0.0004,0.7169,0.7173,-0.5058,0.7079,-0.4285,0.0090,-0.0675,-0.0292,939.4158,1.7487,-25.5187,-64.2425,370.6475,40.3925,-39.9907,3.5490,87.3843,0.00000000,0.00000000,0.00000000,
10.094627,0.0083,0.7243,0.7184,-0.5058,0.7079,-0.4285,0.0090,-0.0675,-0.0292,939.4158,1.7487,-25.5187,-64.2425,370.6475,40.3925,-39.9907,3.5490,87.3843,0.00000000,0.00000000,0.00000000,
10.096985,0.0083,0.7243,0.7184,-0.5058,0.7079,-0.4285,-0.0173,-0.0521,-0.0341,939.4158,1.7487,-25.5187,-64.2425,370.6475,40.3925,-39.9907,3.5490,87.3843,0.00000000,0.00000000,0.00000000,
10.098122,0.0083,0.7243,0.7184,-0.4731,0.6994,-0.4283,-0.0173,-0.0521,-0.0341,939.4158,1.7487,-25.5187,-64.2425,370.6475,40.3925,-39.9907,3.5490,87.3843,0.00000000,0.00000000,0.00000000,
10.098883,0.0083,0.7243,0.7184,-0.4731,0.6994,-0.4283,-0.0173,-0.0521,-0.0341,939.4158,1.7487,-25.5187,-64.2425,370.6475,39.2048,-39.9441,3.6158,87.3843,0.00000000,0.00000000,0.00000000,
10.122613,0.0083,0.7243,0.7184,-0.4731,0.6994,-0.4283,-0.0173,-0.0521,-0.0341,939.4446,1.7487,-25.5187,-64.2425,370.6475,39.2048,-39.9441,3.6158,87.3843,0.00000000,0.00000000,0.00000000,
10.151238,0.0083,0.7243,0.7184,-0.4731,0.6994,-0.4283,-0.0173,-0.0521,-0.0341,939.4446,1.2663,-25.4862,-64.7162,370.6475,39.2048,-39.9441,3.6158,86.3794,0.00000000,0.00000000,0.00000000,
10.159971,0.0068,0.6976,0.7380,-0.4731,0.6994,-0.4283,-0.0173,-0.0521,-0.0341,939.4446,1.2663,-25.4862,-64.7162,370.6475,39.2048,-39.9441,3.6158,86.3794,0.00000000,0.00000000,0.00000000,
10.165079,0.0068,0.6976,0.7380,-0.4823,0.5652,-0.3192,-0.0173,-0.0521,-0.0341,939.4446,1.2663,-25.4862,-64.7162,370.6475,39.2048,-39.9441,3.6158,86.3794,0.00000000,0.00000000,0.00000000,
10.166804,0.0068,0.6976,0.7380,-0.4823,0.5652,-0.3192,-0.0173,-0.0521,-0.0341,939.4446,1.2663,-25.4862,-64.7162,370.6475,38.3951,-39.8506,3.6194,86.3794,0.00000000,0.00000000,0.00000000,
10.167793,0.0068,0.6976,0.7380,-0.4823,0.5652,-0.3192,-0.0293,-0.0406,-0.0460,939.4446,1.2663,-25.4862,-64.7162,370.6475,38.3951,-39.8506,3.6194,86.3794,0.00000000,0.00000000,0.00000000,
10.203321,0.0068,0.6976,0.7380,-0.4823,0.5652,-0.3192,-0.0293,-0.0406,-0.0460,939.4362,1.2663,-25.4862,-64.7162,370.6475,38.3951,-39.8506,3.6194,86.3794,0.00000000,0.00000000,0.00000000,
10.227033,-0.0116,0.6744,0.7325,-0.4823,0.5652,-0.3192,-0.0293,-0.0406,-0.0460,939.4362,1.2663,-25.4862,-64.7162,370.6475,38.3951,-39.8506,3.6194,86.3794,0.00000000,0.00000000,0.00000000,
10.230105,-0.0116,0.6744,0.7325,-0.4823,0.5652,-0.3192,-0.0293,-0.0406,-0.0460,939.4362,1.0862,-25.6287,-64.1775,370.6475,38.3951,-39.8506,3.6194,86.3794,0.00000000,0.00000000,0.00000000,
10.231340,-0.0116,0.6744,0.7325,-0.4823,0.5652,-0.3192,-0.0281,-0.0283,-0.0579,939.4362,1.0862,-25.6287,-64.1775,370.6475,38.3951,-39.8506,3.6194,86.3794,0.00000000,0.00000000,0.00000000,
10.232205,-0.0116,0.6744,0.7325,-0.6929,0.2873,-0.2643,-0.0281,-0.0283,-0.0579,939.4362,1.0862,-25.6287,-64.1775,370.6475,38.3951,-39.8506,3.6194,86.3794,0.00000000,0.00000000,0.00000000,
10.233052,-0.0116,0.6744,0.7325,-0.6929,0.2873,-0.2643,-0.0281,-0.0283,-0.0579,939.4362,1.0862,-25.6287,-64.1775,370.6475,37.2406,-39.7595,3.5559,86.3794,0.00000000,0.00000000,0.00000000,
10.244412,-0.0116,0.6744,0.7325,-0.6929,0.2873,-0.2643,-0.0281,-0.0283,-0.0579,939.4640,1.0862,-25.6287,-64.1775,370.6475,37.2406,-39.7595,3.5559,86.3794,0.00000000,0.00000000,0.00000000,
10.291179,-0.0116,0.6744,0.7325,-0.6929,0.2873,-0.2643,-0.0281,-0.0283,-0.0579,939.4640,1.6650,-25.3487,-64.2175,370.6475,37.2406,-39.7595,3.5559,86.3794,0.00000000,0.00000000,0.00000000,
10.294525,-0.0236,0.6617,0.7462,-0.6929,0.2873,-0.2643,-0.0281,-0.0283,-0.0579,939.4640,1.6650,-25.3487,-64.2175,370.6475,37.2406,-39.7595,3.5559,86.3794,0.00000000,0.00000000,0.00000000,
10.298819,-0.0236,0.6617,0.7462,-0.6929,0.2873,-0.2643,0.0023,-0.0267,-0.0617,939.4640,1.6650,-25.3487,-64.2175,370.6475,37.2406,-39.7595,3.5559,86.3794,0.00000000,0.00000000,0.00000000,
10.299721,-0.0236,0.6617,0.7462,-0.7348,0.2001,-0.2413,0.0023,-0.0267,-0.0617,939.4640,1.6650,-25.3487,-64.2175,370.6475,37.2406,-39.7595,3.5559,86.3794,0.00000000,0.00000000,0.00000000,
10.300668,-0.0236,0.6617,0.7462,-0.7348,0.2001,-0.2413,0.0023,-0.0267,-0.0617,939.4640,1.6650,-25.3487,-64.2175,370.6475,36.4292,-39.7849,3.4782,86.3794,0.00000000,0.00000000,0.00000000,
10.323374,-0.0236,0.6617,0.7462,-0.7348,0.2001,-0.2413,0.0023,-0.0267,-0.0617,939.4446,1.6650,-25.3487,-64.2175,370.6475,36.4292,-39.7849,3.4782,86.3794,0.00000000,0.00000000,0.00000000,
10.350232,-0.0236,0.6617,0.7462,-0.7348,0.2001,-0.2413,0.0023,-0.0267,-0.0617,939.4446,1.9512,-24.8925,-64.8438,370.6475,36.4292,-39.7849,3.4782,86.3794,0.00000000,0.00000000,0.00000000,
10.361867,-0.0258,0.6689,0.7276,-0.7348,0.2001,-0.2413,0.0023,-0.0267,-0.0617,939.4446,1.9512,-24.8925,-64.8438,370.6475,36.4292,-39.7849,3.4782,86.3794,0.00000000,0.00000000,0.00000000,
10.366029,-0.0258,0.6689,0.7276,-0.7348,0.2001,-0.2413,0.0145,-0.0209,-0.0554,939.4446,1.9512,-24.8925,-64.8438,370.6475,36.4292,-39.7849,3.4782,86.3794,0.00000000,0.00000000,0.00000000,
10.366894,-0.0258,0.6689,0.7276,-0.7841,0.2225,-0.3029,0.0145,-0.0209,-0.0554,939.4446,1.9512,-24.8925,-64.8438,370.6475,36.4292,-39.7849,3.4782,86.3794,0.00000000,0.00000000,0.00000000,
10.367738,-0.0258,0.6689,0.7276,-0.7841,0.2225,-0.3029,0.0145,-0.0209,-0.0554,939.4446,1.9512,-24.8925,-64.8438,370.6475,35.5906,-39.8552,3.3987,86.3794,0.00000000,0.00000000,0.00000000,
10.402762,-0.0258,0.6689,0.7276,-0.7841,0.2225,-0.3029,0.0145,-0.0209,-0.0554,939.4559,1.9512,-24.8925,-64.8438,370.6475,35.5906,-39.8552,3.3987,86.3794,0.00000000,0.00000000,0.00000000,
10.430114,-0.0258,0.6689,0.7276,-0.7841,0.2225,-0.3029,0.0145,-0.0209,-0.0554,939.4559,1.9262,-25.2500,-64.6925,370.6475,35.5906,-39.8552,3.3987,86.3794,0.00000000,0.00000000,0.00000000,
10.431920,-0.0280,0.6828,0.7205,-0.7841,0.2225,-0.3029,0.0145,-0.0209,-0.0554,939.4559,1.9262,-25.2500,-64.6925,370.6475,35.5906,-39.8552,3.3987,86.3794,0.00000000,0.00000000,0.00000000,
10.433409,-0.0280,0.6828,0.7205,-0.7841,0.2225,-0.3029,0.0240,-0.0254,-0.0463,939.4559,1.9262,-25.2500,-64.6925,370.6475,35.5906,-39.8552,3.3987,86.3794,0.00000000,0.00000000,0.00000000,
10.434253,-0.0280,0.6828,0.7205,-0.7582,0.3746,-0.4933,0.0240,-0.0254,-0.0463,939.4559,1.9262,-25.2500,-64.6925,370.6475,35.5906,-39.8552,3.3987,86.3794,0.00000000,0.00000000,0.00000000,
10.435279,-0.0280,0.6828,0.7205,-0.7582,0.3746,-0.4933,0.0240,-0.0254,-0.0463,939.4559,1.9262,-25.2500,-64.6925,370.6475,34.3903,-39.9628,3.3545,86.3794,0.00000000,0.00000000,0.00000000,
10.445070,-0.0280,0.6828,0.7205,-0.7582,0.3746,-0.4933,0.0240,-0.0254,-0.0463,939.4426,1.9262,-25.2500,-64.6925,370.6475,34.3903,-39.9628,3.3545,87.4012,0.00000000,0.00000000,0.00000000,
10.488436,-0.0280,0.6828,0.7205,-0.7582,0.3746,-0.4933,0.0240,-0.0254,-0.0463,939.4426,2.0600,-25.0987,-64.7675,370.6475,34.3903,-39.9628,3.3545,87.4012,0.00000000,0.00000000,0.00000000,
10.496048,-0.0338,0.6794,0.7086,-0.7582,0.3746,-0.4933,0.0240,-0.0254,-0.0463,939.4426,2.0600,-25.0987,-64.7675,370.6475,34.3903,-39.9628,3.3545,87.4012,0.00000000,0.00000000,0.00000000,
10.501223,-0.0338,0.6794,0.7086,-0.7582,0.3746,-0.4933,0.0312,-0.0305,-0.0403,939.4426,2.0600,-25.0987,-64.7675,370.6475,34.3903,-39.9628,3.3545,87.4012,0.00000000,0.00000000,0.00000000,
10.502285,-0.0338,0.6794,0.7086,-0.8371,0.3352,-0.5150,0.0312,-0.0305,-0.0403,939.4426,2.0600,-25.0987,-64.7675,370.6475,34.3903,-39.9628,3.3545,87.4012,0.00000000,0.00000000,0.00000000,
10.503285,-0.0338,0.6794,0.7086,-0.8371,0.3352,-0.5150,0.0312,-0.0305,-0.0403,939.4426,2.0600,-25.0987,-64.7675,370.6475,33.5402,-40.0976,3.3396,87.4012,0.00000000,0.00000000,0.00000000,
10.522852,-0.0338,0.6794,0.7086,-0.8371,0.3352,-0.5150,0.0312,-0.0305,-0.0403,939.4413,2.0600,-25.0987,-64.7675,370.6475,33.5402,-40.0976,3.3396,87.4012,0.00000000,0.00000000,0.00000000,
10.562913,-0.0389,0.6780,0.6980,-0.8371,0.3352,-0.5150,0.0312,-0.0305,-0.0403,939.4413,2.0600,-25.0987,-64.7675,370.6475,33.5402,-40.0976,3.3396,87.4012,0.00000000,0.00000000,0.00000000,
10.567886,-0.0389,0.6780,0.6980,-0.8371,0.3352,-0.5150,0.0249,-0.0377,-0.0412,939.4413,2.0600,-25.0987,-64.7675,370.6475,33.5402,-40.0976,3.3396,87.4012,0.00000000,0.00000000,0.00000000,
10.568874,-0.0389,0.6780,0.6980,-0.8371,0.3352,-0.5150,0.0249,-0.0377,-0.0412,939.4413,2.2137,-25.0150,-64.9487,370.6475,33.5402,-40.0976,3.3396,87.4012,0.00000000,0.00000000,0.00000000,
10.571152,-0.0389,0.6780,0.6980,-0.8808,0.2613,-0.6014,0.0249,-0.0377,-0.0412,939.4413,2.2137,-25.0150,-64.9487,370.6475,33.5402,-40.0976,3.3396,87.4012,0.00000000,0.00000000,0.00000000,
10.571928,-0.0389,0.6780,0.6980,-0.8808,0.2613,-0.6014,0.0249,-0.0377,-0.0412,939.4413,2.2137,-25.0150,-64.9487,370.6475,32.3759,-40.2088,3.3428,87.4012,0.00000000,0.00000000,0.00000000,
10.602756,-0.0389,0.6780,0.6980,-0.8808,0.2613,-0.6014,0.0249,-0.0377,-0.0412,939.4188,2.2137,-25.0150,-64.9487,370.6475,32.3759,-40.2088,3.3428,87.4012,0.00000000,0.00000000,0.00000000,
10.628316,-0.0389,0.6780,0.6980,-0.8808,0.2613,-0.6014,0.0249,-0.0377,-0.0412,939.4188,1.7112,-25.1650,-64.4812,370.6475,32.3759,-40.2088,3.3428,87.4012,0.00000000,0.00000000,0.00000000,
10.630161,-0.0384,0.6848,0.7045,-0.8808,0.2613,-0.6014,0.0249,-0.0377,-0.0412,939.4188,1.7112,-25.1650,-64.4812,370.6475,32.3759,-40.2088,3.3428,87.4012,0.00000000,0.00000000,0.00000000,
10.634704,-0.0384,0.6848,0.7045,-0.8808,0.2613,-0.6014,0.0183,-0.0440,-0.0379,939.4188,1.7112,-25.1650,-64.4812,370.6475,32.3759,-40.2088,3.3428,87.4012,0.00000000,0.00000000,0.00000000,
10.635744,-0.0384,0.6848,0.7045,-0.8764,0.3427,-0.5092,0.0183,-0.0440,-0.0379,939.4188,1.7112,-25.1650,-64.4812,370.6475,32.3759,-40.2088,3.3428,87.4012,0.00000000,0.00000000,0.00000000,
10.636585,-0.0384,0.6848,0.7045,-0.8764,0.3427,-0.5092,0.0183,-0.0440,-0.0379,939.4188,1.7112,-25.1650,-64.4812,370.6475,31.5795,-40.2950,3.3721,87.4012,0.00000000,0.00000000,0.00000000,
10.642334,-0.0384,0.6848,0.7045,-0.8764,0.3427,-0.5092,0.0183,-0.0440,-0.0379,939.4387,1.7112,-25.1650,-64.4812,370.6475,31.5795,-40.2950,3.3721,87.4012,0.00000000,0.00000000,0.00000000,
10.651018,-0.0384,0.6848,0.7045,-0.8764,0.3427,-0.5092,0.0183,-0.0440,-0.0379,939.4387,1.7112,-25.1650,-64.4812,335.0125,31.5795,-40.2950,3.3721,87.4012,0.00000000,0.00000000,0.00000000,
10.686750,-0.0384,0.6848,0.7045,-0.8764,0.3427,-0.5092,0.0183,-0.0440,-0.0379,939.4387,1.7887,-25.3137,-64.4487,335.0125,31.5795,-40.2950,3.3721,87.4012,0.00000000,0.00000000,0.00000000,
10.697197,-0.0367,0.7059,0.7243,-0.8764,0.3427,-0.5092,0.0183,-0.0440,-0.0379,939.4387,1.7887,-25.3137,-64.4487,335.0125,31.5795,-40.2950,3.3721,87.4012,0.00000000,0.00000000,0.00000000,
10.701967,-0.0367,0.7059,0.7243,-0.8764,0.3427,-0.5092,0.0118,-0.0492,-0.0272,939.4387,1.7887,-25.3137,-64.4487,335.0125,31.5795,-40.2950,3.3721,87.4012,0.00000000,0.00000000,0.00000000,
10.703254,-0.0367,0.7059,0.7243,-0.8528,0.5477,-0.3338,0.0118,-0.0492,-0.0272,939.4387,1.7887,-25.3137,-64.4487,335.0125,31.5795,-40.2950,3.3721,87.4012,0.00000000,0.00000000,0.00000000,
10.704097,-0.0367,0.7059,0.7243,-0.8528,0.5477,-0.3338,0.0118,-0.0492,-0.0272,939.4387,1.7887,-25.3137,-64.4487,335.0125,30.7696,-40.3558,3.4436,87.4012,0.00000000,0.00000000,0.00000000,
10.722993,-0.0367,0.7059,0.7243,-0.8528,0.5477,-0.3338,0.0118,-0.0492,-0.0272,939.4474,1.7887,-25.3137,-64.4487,335.0125,30.7696,-40.3558,3.4436,87.4012,0.00000000,0.00000000,0.00000000,
10.764599,-0.0358,0.7161,0.7309,-0.8528,0.5477,-0.3338,0.0118,-0.0492,-0.0272,939.4474,1.7887,-25.3137,-64.4487,335.0125,30.7696,-40.3558,3.4436,86.9594,0.00000000,0.00000000,0.00000000,
10.766343,-0.0358,0.7161,0.7309,-0.8528,0.5477,-0.3338,0.0118,-0.0492,-0.0272,939.4474,1.9250,-25.3337,-64.4062,335.0125,30.7696,-40.3558,3.4436,86.9594,0.00000000,0.00000000,0.00000000,
10.769188,-0.0358,0.7161,0.7309,-0.8528,0.5477,-0.3338,-0.0009,-0.0484,-0.0171,939.4474,1.9250,-25.3337,-64.4062,335.0125,30.7696,-40.3558,3.4436,86.9594,0.00000000,0.00000000,0.00000000,
10.770186,-0.0358,0.7161,0.7309,-0.8553,0.6488,-0.2422,-0.0009,-0.0484,-0.0171,939.4474,1.9250,-25.3337,-64.4062,335.0125,30.7696,-40.3558,3.4436,86.9594,0.00000000,0.00000000,0.00000000,
10.772934,-0.0358,0.7161,0.7309,-0.8553,0.6488,-0.2422,-0.0009,-0.0484,-0.0171,939.4474,1.9250,-25.3337,-64.4062,335.0125,29.5859,-40.3654,3.5372,86.9594,0.00000000,0.00000000,0.00000000,
10.803246,-0.0358,0.7161,0.7309,-0.8553,0.6488,-0.2422,-0.0009,-0.0484,-0.0171,939.4308,1.9250,-25.3337,-64.4062,335.0125,29.5859,-40.3654,3.5372,86.9594,0.00000000,0.00000000,0.00000000,
10.825389,-0.0358,0.7161,0.7309,-0.8553,0.6488,-0.2422,-0.0009,-0.0484,-0.0171,939.4308,1.8725,-25.1612,-64.5112,335.0125,29.5859,-40.3654,3.5372,86.9594,0.00000000,0.00000000,0.00000000,
10.831616,-0.0334,0.7099,0.7376,-0.8553,0.6488,-0.2422,-0.0009,-0.0484,-0.0171,939.4308,1.8725,-25.1612,-64.5112,335.0125,29.5859,-40.3654,3.5372,86.9594,0.00000000,0.00000000,0.00000000,
10.837064,-0.0334,0.7099,0.7376,-0.8553,0.6488,-0.2422,-0.0096,-0.0457,-0.0116,939.4308,1.8725,-25.1612,-64.5112,335.0125,29.5859,-40.3654,3.5372,86.9594,0.00000000,0.00000000,0.00000000,
10.837812,-0.0334,0.7099,0.7376,-0.8600,0.5609,-0.2182,-0.0096,-0.0457,-0.0116,939.4308,1.8725,-25.1612,-64.5112,335.0125,29.5859,-40.3654,3.5372,86.9594,0.00000000,0.00000000,0.00000000,
10.838537,-0.0334,0.7099,0.7376,-0.8600,0.5609,-0.2182,-0.0096,-0.0457,-0.0116,939.4308,1.8725,-25.1612,-64.5112,335.0125,28.7354,-40.3402,3.6367,86.9594,0.00000000,0.00000000,0.00000000,
10.842196,-0.0334,0.7099,0.7376,-0.8600,0.5609,-0.2182,-0.0096,-0.0457,-0.0116,939.4466,1.8725,-25.1612,-64.5112,335.0125,28.7354,-40.3402,3.6367,86.9594,0.00000000,0.00000000,0.00000000,
10.885244,-0.0334,0.7099,0.7376,-0.8600,0.5609,-0.2182,-0.0096,-0.0457,-0.0116,939.4466,2.1500,-25.1137,-64.5863,335.0125,28.7354,-40.3402,3.6367,86.9594,0.00000000,0.00000000,0.00000000,
10.898770,-0.0371,0.6964,0.7268,-0.8600,0.5609,-0.2182,-0.0096,-0.0457,-0.0116,939.4466,2.1500,-25.1137,-64.5863,335.0125,28.7354,-40.3402,3.6367,86.9594,0.00000000,0.00000000,0.00000000,
10.903880,-0.0371,0.6964,0.7268,-0.8600,0.5609,-0.2182,-0.0095,-0.0418,-0.0145,939.4466,2.1500,-25.1137,-64.5863,335.0125,28.7354,-40.3402,3.6367,86.9594,0.00000000,0.00000000,0.00000000,
10.905040,-0.0371,0.6964,0.7268,-0.9032,0.4405,-0.3383,-0.0095,-0.0418,-0.0145,939.4466,2.1500,-25.1137,-64.5863,335.0125,28.7354,-40.3402,3.6367,86.9594,0.00000000,0.00000000,0.00000000,
10.906397,-0.0371,0.6964,0.7268,-0.9032,0.4405,-0.3383,-0.0095,-0.0418,-0.0145,939.4466,2.1500,-25.1137,-64.5863,335.0125,27.8726,-40.3153,3.7172,86.9594,0.00000000,0.00000000,0.00000000,
10.922956,-0.0371,0.6964,0.7268,-0.9032,0.4405,-0.3383,-0.0095,-0.0418,-0.0145,939.4683,2.1500,-25.1137,-64.5863,335.0125,27.8726,-40.3153,3.7172,86.9594,0.00000000,0.00000000,0.00000000,
10.964612,-0.0371,0.6964,0.7268,-0.9032,0.4405,-0.3383,-0.0095,-0.0418,-0.0145,939.4683,2.0887,-25.5325,-64.7650,335.0125,27.8726,-40.3153,3.7172,86.9594,0.00000000,0.00000000,0.00000000,
10.966290,-0.0336,0.6831,0.7189,-0.9032,0.4405,-0.3383,-0.0095,-0.0418,-0.0145,939.4683,2.0887,-25.5325,-64.7650,335.0125,27.8726,-40.3153,3.7172,86.9594,0.00000000,0.00000000,0.00000000,
10.971538,-0.0336,0.6831,0.7189,-0.9032,0.4405,-0.3383,-0.0156,-0.0339,-0.0195,939.4683,2.0887,-25.5325,-64.7650,335.0125,27.8726,-40.3153,3.7172,86.9594,0.00000000,0.00000000,0.00000000,
10.972419,-0.0336,0.6831,0.7189,-0.8756,0.2957,-0.3621,-0.0156,-0.0339,-0.0195,939.4683,2.0887,-25.5325,-64.7650,335.0125,27.8726,-40.3153,3.7172,86.9594,0.00000000,0.00000000,0.00000000,
10.974469,-0.0336,0.6831,0.7189,-0.8756,0.2957,-0.3621,-0.0156,-0.0339,-0.0195,939.4683,2.0887,-25.5325,-64.7650,335.0125,26.6888,-40.2661,3.7614,86.9594,0.00000000,0.00000000,0.00000000,
11.002575,-0.0336,0.6831,0.7189,-0.8756,0.2957,-0.3621,-0.0156,-0.0339,-0.0195,939.4423,2.0887,-25.5325,-64.7650,335.0125,26.6888,-40.2661,3.7614,86.9594,0.00000000,0.00000000,0.00000000,
11.024885,-0.0336,0.6831,0.7189,-0.8756,0.2957,-0.3621,-0.0156,-0.0339,-0.0195,939.4423,1.3575,-25.0750,-64.8775,335.0125,26.6888,-40.2661,3.7614,86.9594,0.00000000,0.00000000,0.00000000,
11.033254,-0.0298,0.6774,0.7157,-0.8756,0.2957,-0.3621,-0.0156,-0.0339,-0.0195,939.4423,1.3575,-25.0750,-64.8775,335.0125,26.6888,-40.2661,3.7614,86.9594,0.00000000,0.00000000,0.00000000,
11.037877,-0.0298,0.6774,0.7157,-0.8756,0.2957,-0.3621,-0.0192,-0.0279,-0.0234,939.4423,1.3575,-25.0750,-64.8775,335.0125,26.6888,-40.2661,3.7614,86.9594,0.00000000,0.00000000,0.00000000,
11.038667,-0.0298,0.6774,0.7157,-0.8317,0.2908,-0.4441,-0.0192,-0.0279,-0.0234,939.4423,1.3575,-25.0750,-64.8775,335.0125,26.6888,-40.2661,3.7614,86.9594,0.00000000,0.00000000,0.00000000,
11.039859,-0.0298,0.6774,0.7157,-0.8317,0.2908,-0.4441,-0.0192,-0.0279,-0.0234,939.4423,1.3575,-25.0750,-64.8775,335.0125,25.8802,-40.2030,3.7794,86.9594,0.00000000,0.00000000,0.00000000,
11.042930,-0.0298,0.6774,0.7157,-0.8317,0.2908,-0.4441,-0.0192,-0.0279,-0.0234,939.4294,1.3575,-25.0750,-64.8775,335.0125,25.8802,-40.2030,3.7794,86.9594,0.00000000,0.00000000,0.00000000,
11.083795,-0.0298,0.6774,0.7157,-0.8317,0.2908,-0.4441,-0.0192,-0.0279,-0.0234,939.4294,1.6950,-25.4800,-65.0413,335.0125,25.8802,-40.2030,3.7794,86.0877,0.00000000,0.00000000,0.00000000,
11.101675,-0.0239,0.6721,0.7216,-0.8317,0.2908,-0.4441,-0.0192,-0.0279,-0.0234,939.4294,1.6950,-25.4800,-65.0413,335.0125,25.8802,-40.2030,3.7794,86.0877,0.00000000,0.00000000,0.00000000,
11.104984,-0.0239,0.6721,0.7216,-0.8317,0.2908,-0.4441,-0.0105,-0.0217,-0.0189,939.4294,1.6950,-25.4800,-65.0413,335.0125,25.8802,-40.2030,3.7794,86.0877,0.00000000,0.00000000,0.00000000,
11.105409,-0.0239,0.6721,0.7216,-0.7915,0.1966,-0.3682,-0.0105,-0.0217,-0.0189,939.4294,1.6950,-25.4800,-65.0413,335.0125,25.8802,-40.2030,3.7794,86.0877,0.00000000,0.00000000,0.00000000,
11.106098,-0.0239,0.6721,0.7216,-0.7915,0.1966,-0.3682,-0.0105,-0.0217,-0.0189,939.4294,1.6950,-25.4800,-65.0413,335.0125,24.7096,-40.1705,3.7894,86.0877,0.00000000,0.00000000,0.00000000,
11.123154,-0.0239,0.6721,0.7216,-0.7915,0.1966,-0.3682,-0.0105,-0.0217,-0.0189,939.4442,1.6950,-25.4800,-65.0413,335.0125,24.7096,-40.1705,3.7894,86.0877,0.00000000,0.00000000,0.00000000,
11.163350,-0.0239,0.6721,0.7216,-0.7915,0.1966,-0.3682,-0.0105,-0.0217,-0.0189,939.4442,1.7600,-25.9325,-65.3800,335.0125,24.7096,-40.1705,3.7894,86.0877,0.00000000,0.00000000,0.00000000,
11.167371,-0.0163,0.6638,0.7410,-0.7915,0.1966,-0.3682,-0.0105,-0.0217,-0.0189,939.4442,1.7600,-25.9325,-65.3800,335.0125,24.7096,-40.1705,3.7894,86.0877,0.00000000,0.00000000,0.00000000,
11.173050,-0.0163,0.6638,0.7410,-0.7915,0.1966,-0.3682,0.0027,-0.0147,-0.0173,939.4442,1.7600,-25.9325,-65.3800,335.0125,24.7096,-40.1705,3.7894,86.0877,0.00000000,0.00000000,0.00000000,
11.173916,-0.0163,0.6638,0.7410,-0.7150,0.1607,-0.1804,0.0027,-0.0147,-0.0173,939.4442,1.7600,-25.9325,-65.3800,335.0125,24.7096,-40.1705,3.7894,86.0877,0.00000000,0.00000000,0.00000000,
11.174871,-0.0163,0.6638,0.7410,-0.7150,0.1607,-0.1804,0.0027,-0.0147,-0.0173,939.4442,1.7600,-25.9325,-65.3800,335.0125,23.8402,-40.1867,3.7837,86.0877,0.00000000,0.00000000,0.00000000,
11.202645,-0.0163,0.6638,0.7410,-0.7150,0.1607,-0.1804,0.0027,-0.0147,-0.0173,939.4585,1.7600,-25.9325,-65.3800,335.0125,23.8402,-40.1867,3.7837,86.0877,0.00000000,0.00000000,0.00000000,
11.221724,-0.0163,0.6638,0.7410,-0.7150,0.1607,-0.1804,0.0027,-0.0147,-0.0173,939.4585,2.3450,-25.9675,-65.1200,335.0125,23.8402,-40.1867,3.7837,86.0877,0.00000000,0.00000000,0.00000000,
11.234413,-0.0130,0.6575,0.7434,-0.7150,0.1607,-0.1804,0.0027,-0.0147,-0.0173,939.4585,2.3450,-25.9675,-65.1200,335.0125,23.8402,-40.1867,3.7837,86.0877,0.00000000,0.00000000,0.00000000,
11.239442,-0.0130,0.6575,0.7434,-0.7150,0.1607,-0.1804,0.0125,-0.0089,-0.0160,939.4585,2.3450,-25.9675,-65.1200,335.0125,23.8402,-40.1867,3.7837,86.0877,0.00000000,0.00000000,0.00000000,
11.240877,-0.0130,0.6575,0.7434,-0.6378,0.0751,-0.1742,0.0125,-0.0089,-0.0160,939.4585,2.3450,-25.9675,-65.1200,335.0125,23.8402,-40.1867,3.7837,86.0877,0.00000000,0.00000000,0.00000000,
11.241262,-0.0130,0.6575,0.7434,-0.6378,0.0751,-0.1742,0.0125,-0.0089,-0.0160,939.4585,2.3450,-25.9675,-65.1200,335.0125,22.9448,-40.2394,3.7640,86.0877,0.00000000,0.00000000,0.00000000,
11.242924,-0.0130,0.6575,0.7434,-0.6378,0.0751,-0.1742,0.0125,-0.0089,-0.0160,939.4819,2.3450,-25.9675,-65.1200,335.0125,22.9448,-40.2394,3.7640,86.0877,0.00000000,0.00000000,0.00000000,
11.281212,-0.0130,0.6575,0.7434,-0.6378,0.0751,-0.1742,0.0125,-0.0089,-0.0160,939.4819,1.7075,-25.5987,-64.7675,335.0125,22.9448,-40.2394,3.7640,86.0877,0.00000000,0.00000000,0.00000000,
11.302175,0.0059,0.6781,0.7362,-0.6378,0.0751,-0.1742,0.0125,-0.0089,-0.0160,939.4819,1.7075,-25.5987,-64.7675,335.0125,22.9448,-40.2394,3.7640,86.0877,0.00000000,0.00000000,0.00000000,
11.306575,0.0059,0.6781,0.7362,-0.6378,0.0751,-0.1742,0.0063,-0.0058,-0.0142,939.4819,1.7075,-25.5987,-64.7675,335.0125,22.9448,-40.2394,3.7640,86.0877,0.00000000,0.00000000,0.00000000,
